epoch, train loss, train strict eval, train soft eval, validate loss, validate strict eval, validate soft eval, test loss, test strict eval, test soft eval
-1, 0.0, 46.732857142857135, 23.990953172956193, 0.0, 45.7, 23.969833374023438, 0.0, 45.7, 23.969833374023438
0, 5.9350888818416, 42.43714285714286, 22.24401065281459, 6.029821315465471, 43.15, 21.13504409790039, 5.902842245299848, 40.41, 21.284640312194824
1, 4.72542386644403, 41.90428571428571, 22.84890856061663, 3.1736856360373675, 41.18, 21.045085906982422, 3.243046829550037, 40.41, 21.18013858795166
2, 2.1716273571855242, 42.16428571428572, 23.964391435895646, 1.1481571338454994, 43.33, 25.399255752563477, 1.3862542995523466, 39.685, 25.479763984680176
3, 0.8705038628649524, 39.78285714285715, 24.901642663138254, 0.3809010572734248, 38.32, 24.062705993652344, 0.5777593665391629, 38.254999999999995, 24.82612133026123
4, 0.4781573044831414, 39.22714285714286, 24.827599116734095, 0.17552446641660424, 38.27, 23.87187957763672, 0.2715692399272891, 38.230000000000004, 24.74436378479004
5, 0.2244042324381082, 39.32714285714286, 24.787773404802596, 0.10317411676386712, 38.27, 23.904464721679688, 0.08665574583690461, 38.230000000000004, 24.176968574523926
6, 0.1042594154461557, 39.34285714285715, 24.76713126046317, 0.14351789080753896, 38.32, 23.715620040893555, 0.06703443916326446, 38.35, 24.773134231567383
7, 0.08444984017795346, 39.35142857142858, 25.35856819152832, 0.05798299110528227, 38.27, 23.595048904418945, -0.003374534182516875, 38.254999999999995, 25.453179359436035
8, 0.04465932733753825, 39.32428571428572, 25.174095153808594, 0.02211597059730508, 38.27, 23.62891960144043, -0.0195023824155367, 38.230000000000004, 24.331408500671387
9, 0.02000268086588264, 39.13285714285714, 25.739455904279435, 0.0396383670715732, 38.27, 23.83827781677246, -0.0052512187001703126, 38.230000000000004, 24.526691436767578
10, 0.006544915023627291, 39.12428571428571, 25.360099247523717, 0.05467706973614206, 38.27, 24.921297073364258, -0.0028089262215047484, 38.230000000000004, 24.762802124023438
11, -0.001102903643242519, 39.00857142857143, 25.384997504098074, 0.055244369604301014, 38.27, 25.413482666015625, -0.004364774583859976, 38.230000000000004, 24.01436996459961
12, -0.008876231201516102, 39.002857142857145, 25.760040010724747, 0.05460428426951758, 38.19, 25.07953453063965, 0.002688320499268926, 38.230000000000004, 25.17630100250244
13, -0.01570282213184499, 38.99142857142858, 25.54711832318987, 0.053247355648997186, 38.19, 24.801876068115234, 0.007590856019506376, 38.230000000000004, 24.84445858001709
14, -0.019519993318521247, 39.18000000000001, 24.566797256469727, 0.0470495198437213, 38.19, 25.362716674804688, 0.00758013076313091, 38.230000000000004, 24.91068744659424
15, -0.025354500937065132, 39.191428571428574, 25.00280625479562, 0.0451749626797362, 38.19, 24.044591903686523, 0.006746389196417013, 38.230000000000004, 25.387907028198242
16, -0.029474306491578974, 39.01, 25.287819181169784, 0.045999581795248545, 38.19, 25.13026237487793, 0.005249948867234622, 38.230000000000004, 24.83838939666748
17, -0.03260002743222655, 39.16857142857144, 24.531599589756556, 0.04711692991046945, 38.19, 24.9213924407959, 0.00676686902162249, 38.230000000000004, 24.91199016571045
18, -0.035118476215598146, 39.16857142857144, 24.820490428379603, 0.045592972854398894, 38.19, 25.957334518432617, 0.005937623632014777, 38.230000000000004, 24.88853359222412
19, -0.03732134763521395, 39.228571428571435, 23.924179349626815, 0.04358071094148208, 38.19, 24.85946273803711, 0.0069049913207592795, 38.230000000000004, 24.615772247314453
