epoch, train loss, train strict eval, train soft eval, validate loss, validate strict eval, validate soft eval, test loss, test strict eval, test soft eval
-1, 0.0, 30.70612807410104, 9.874945368085589, 0.0, 39.26005165100098, 24.43596076965332, 0.0, 39.51321990966797, 19.84454345703125
0, 475.1150458199637, -14.536710809235062, 3.224479858896562, 514.2210083007812, -8.605009961128236, 4.524420261383057, 395.6748962402344, -11.178679411411284, 5.781882882118225
1, 308.7043833051409, 1.217354308451925, 3.2712832263537814, 255.26193237304688, -8.832007446289062, 2.0528640747070312, 231.99097442626953, -109.30905059814452, 3.3943506479263306
2, 81.71414593287876, -59.90145067351205, 3.121879982096808, 170.91233825683594, -3.779259075373411, 2.09761381149292, 166.71895599365234, -109.65457290649414, 3.5423460602760315
3, 46.55229214259556, -38.79411524210657, 2.9030408476080214, 162.44715881347656, -4.280607766509056, 2.971142530441284, 162.63562774658203, -55.25887196063996, 5.737013339996338
4, 39.1742673601423, -19.894124249879805, 3.1667945214680264, 174.0238494873047, -5.094497525691986, 4.6662187576293945, 151.01619720458984, -14.080472598075868, 7.951587200164795
5, 28.674950735909597, -19.895931591285127, 4.365745910576412, 173.90750122070312, 1.9970488724112512, 3.581364154815674, 126.63247680664062, -9.51660254240036, 9.179901599884033
6, 19.08745574951172, -17.530450538098812, 4.939094764845712, 249.466796875, -3.468383624702692, 3.413227081298828, 138.41074752807617, 34.07707984924316, 9.894992351531982
7, 16.003110340663365, -11.142862557428225, 5.075033792427608, 294.1930236816406, 1.5366675385832786, 2.9314777851104736, 121.46746063232422, 34.54711105346679, 10.672706842422485
8, 10.432255063738141, -3.8992721494180835, 5.5199191399983, 275.5794372558594, 2.649328674674034, 3.046015501022339, 85.77217483520508, 33.45482473373413, 11.93850326538086
9, 7.090390341622489, 14.073348938141551, 6.16970431804657, 331.256103515625, 1.6094675636291504, 2.842393398284912, 85.52706909179688, 34.07294672012329, 12.688422679901123
10, 11.397272382463727, 13.958979400907243, 6.328503336225237, 340.9914855957031, 1.1149747601151467, 2.1722757816314697, 80.29832077026367, 24.841356105804444, 12.834288597106934
11, 6.787209102085659, 13.88603464262826, 6.095376457486834, 314.3042907714844, 2.138486676812172, 2.286341905593872, 70.90900802612305, 33.66757083892823, 13.158719062805176
12, 2.819434029715402, 14.402870047699126, 6.161037819726126, 312.6261901855469, 1.8401388746500016, 2.128429651260376, 70.25067901611328, 34.73130334854126, 13.05115556716919
13, 3.5089443751743863, 16.55880940641676, 6.230170318058559, 327.15301513671875, 2.329622146189213, 2.317075729370117, 71.9053955078125, 33.642553081512446, 13.293281555175781
14, 2.7345117841448103, 16.282863598040173, 6.324305330004011, 335.28619384765625, 1.7625160494446754, 2.3136489391326904, 69.41177749633789, 16.65677631378174, 13.404025554656982
15, 2.1966119493756975, 13.4530804422072, 6.269442251750401, 309.4568786621094, 2.137806850671768, 2.690842628479004, 61.45252513885498, 33.921737384796145, 13.74219036102295
16, 1.6396563393729073, 16.30968377811568, 6.486782618931362, 326.616455078125, 1.4294957774877548, 2.716735363006592, 74.76683807373047, 34.015126857757565, 13.578683853149414
17, 1.3181541987827845, 16.300383938082625, 6.452922207968576, 323.6924743652344, 1.422916093468666, 2.4406590461730957, 66.77680587768555, 34.47312097549438, 13.628616333007812
