epoch, train loss, train strict eval, train soft eval, validate loss, validate strict eval, validate soft eval, test loss, test strict eval, test soft eval
-1, 0.0, 33.3730010168893, 14.951856885637556, 0.0, 40.80322662353515, 21.38942527770996, 0.0, 41.31704126358032, 17.046975135803223
0, 317.2029004778181, -28.808975234095538, 2.6811980860573903, 235.09703063964844, -8.297903389930726, 7.507993221282959, 441.5765075683594, 16.306985125541686, 5.237925410270691
1, 254.51677921840124, -30.651787291004187, 2.211084944861276, 117.92345428466797, -10.150892400741578, 6.405766010284424, 299.1841735839844, 16.07044228553772, 3.1820672750473022
2, 99.19881003243583, -31.49924062041299, 1.6070356496742793, 90.014404296875, -98.5730256652832, 7.187910079956055, 268.54903411865234, 8.660877003073692, 3.7392573952674866
3, 68.84274291992188, -30.752212143795823, 1.866718854222979, 128.20545959472656, -99.77599090576172, 8.253994941711426, 301.8243103027344, 14.75498452782631, 6.061257362365723
4, 42.4350517817906, -9.53138396488769, 4.1368266216346194, 208.537109375, -99.81551971435547, 8.90787410736084, 388.27862548828125, 14.248277463912963, 7.912310361862183
5, 29.435566220964706, 6.3707104172717255, 6.854142478534153, 221.07945251464844, 2.3497661289572718, 8.502570152282715, 395.1643981933594, 7.158172650635242, 7.2717015743255615
6, 20.183873857770646, 11.038552810634885, 7.881891182490757, 257.27667236328125, 3.1544272261857986, 8.143052101135254, 408.9481964111328, 7.147106944918633, 6.84270703792572
7, 15.209125791277204, 17.725230130468095, 8.927457281521388, 235.44252014160156, 2.7766174760460856, 8.690717697143555, 456.23680114746094, 6.7397133392095565, 6.5007336139678955
8, 11.11596325465611, 19.05043125297342, 9.573113535131727, 237.37648010253906, 1.9189657916128635, 9.03441333770752, 460.8519744873047, -43.854263474941256, 6.545034050941467
9, 9.032756532941546, 19.46139542788267, 9.92190785067422, 210.04747009277344, 2.3790578499436377, 9.094353675842285, 433.572509765625, -43.53296239852905, 6.159766674041748
10, 6.551630020141602, -1.7638616102508118, 10.084819810731071, 238.8350372314453, 2.1268048015236856, 10.12686824798584, 493.883544921875, -43.80729358941317, 6.782646179199219
11, 8.079674584524971, -16.91900901943445, 10.461963593959808, 215.24020385742188, 3.2665203303098678, 9.58973217010498, 451.3584747314453, -43.39345324993134, 6.072236061096191
12, 5.445357186453683, -17.164121098177773, 11.514313578605652, 213.006591796875, 3.130842884434387, 10.104146957397461, 472.90476989746094, -43.528007264137266, 5.9235146045684814
13, 3.9769371577671597, -17.05912921803338, 11.008321149008614, 191.7722625732422, -99.54215606689453, 10.557783126831055, 451.52862548828125, -42.345723299980165, 6.288506746292114
14, 4.289262226649693, -17.212354433685544, 10.995735624006816, 207.56190490722656, 2.5720307648181917, 11.314154624938965, 490.0765686035156, -42.30136200428009, 6.481764078140259
15, 2.3924617767333984, -17.57952044018677, 11.035301421369825, 166.42396545410156, -3.7278315860033033, 11.706238746643066, 437.92454528808594, -42.76227291107178, 5.692222833633423
16, 3.9149832044328963, -19.867166389780387, 11.479112795421056, 165.7655487060547, 31.49851417541504, 13.158687591552734, 489.8916015625, -42.647674541473386, 5.947241544723511
17, 3.0601719447544644, -17.25029105923005, 11.725015538079399, 181.65719604492188, 30.752014884948732, 12.349282264709473, 436.8120422363281, -41.80097254276276, 5.839207887649536
18, 5.216070720127651, -17.115818951087338, 11.504772646086556, 183.23422241210938, 31.230055694580077, 12.966617584228516, 470.52757263183594, -42.005633273124694, 5.786875247955322
19, 1.3040736062186105, -17.203227735502384, 11.756095017705645, 217.29603576660156, -4.289588507413864, 11.611230850219727, 488.1145477294922, -42.254926671981806, 4.9809887409210205
20, 2.9862739018031528, -19.440959399683134, 11.630526985440936, 180.60394287109375, -3.8618059062957766, 12.499547958374023, 447.4848175048828, -41.865152959823604, 5.3524802923202515
21, 2.6732897077287947, -16.830255268386434, 12.39092583315713, 236.45741271972656, 31.671630401611328, 12.238415718078613, 449.18646240234375, -42.04115009784699, 6.060201168060303
22, 4.080119814191546, -17.36145973273686, 11.455661943980626, 179.66940307617188, -3.9837914395332334, 12.410513877868652, 368.94374084472656, -42.72522024154663, 5.6109020709991455
23, 2.3794522966657365, -19.95528253563813, 11.761656744139534, 194.71478271484375, 31.692827377319336, 12.89772891998291, 435.9821472167969, -41.811117057800296, 6.360041856765747
24, 4.846736090523856, -17.54257198750973, 11.47076848575047, 195.66587829589844, 2.5977967292815447, 11.816315650939941, 431.7631378173828, -42.28545454978943, 4.550356864929199
25, 1.0515858786446708, -17.517917646169654, 11.959268382617406, 209.68435668945312, 2.728840101361275, 13.057063102722168, 493.25807189941406, -42.15964349269867, 5.51117205619812
26, 3.697483607700893, -14.886587202889578, 12.802340490477425, 204.3903045654297, 2.1726051902770998, 12.868451118469238, 427.43116760253906, -42.27241503715515, 6.171442747116089
27, 1.6022483280726842, -12.43237516266959, 12.541826145989555, 212.53494262695312, -4.259004588723183, 12.184823989868164, 432.0768585205078, -41.86043749332428, 6.05821430683136
28, 6.378682545253208, -14.995187677400454, 12.175069485391889, 201.067138671875, -3.5922447520494463, 11.6929931640625, 424.023193359375, -41.82164424419403, 6.04865837097168
29, 2.803776332310268, -16.982686890555275, 11.775385771478925, 187.5873260498047, -4.403581700921059, 11.479230880737305, 450.57582092285156, -42.372549223899846, 4.357990503311157
30, 4.2547392163957864, -16.133215606042317, 12.452620267868042, 202.1387939453125, -3.881758692264557, 12.883072853088379, 477.7416534423828, -42.75322236537934, 6.283843994140625
31, 1.9204395839146204, -19.897238449156283, 12.364470039095197, 158.71957397460938, 31.769133682250978, 12.848485946655273, 381.0144500732422, -42.235857305526736, 6.529637813568115
32, 2.9793785640171597, -17.278962970035415, 12.202298130307879, 150.57366943359375, 31.819641647338866, 13.822799682617188, 405.27439880371094, -42.01494739055634, 7.067797899246216
33, 2.3573766435895647, -12.704587255205427, 12.912306070327759, 211.1818389892578, 31.2785941696167, 12.855937957763672, 490.05641174316406, 3.460914989411831, 6.847626686096191
34, 2.1330457414899553, 7.197588240759713, 12.425640174320765, 177.35182189941406, -4.920894975066185, 12.608846664428711, 455.46104431152344, 3.3140684670209883, 5.645831346511841
35, 2.0777075631277904, -19.515648281148497, 12.663346188408989, 187.2005157470703, 31.506202392578125, 13.155076026916504, 424.67140197753906, 15.246006038188934, 7.434891223907471
36, 2.8440282004220143, -16.835505422545335, 12.377816370555333, 168.5783233642578, 31.417713661193847, 13.419076919555664, 441.5286865234375, -42.222319703102116, 6.079027414321899
