epoch, train loss, train strict eval, train soft eval, validate loss, validate strict eval, validate soft eval, test loss, test strict eval, test soft eval
-1, 0.0, 34.35925035749163, 13.493717057364327, 0.0, 25.896484718322753, 8.393357276916504, 0.0, 39.662168655395504, 25.53641128540039
0, 249.8064455304827, -14.820295127438646, 2.9408036300114224, 140.98428344726562, 7.206238504946231, 2.1147186756134033, 512.2226715087891, -3.246746774315834, 1.9877078533172607
1, 237.7430692400251, -28.42999327360519, 3.1069852113723755, 107.47879028320312, 10.456118783950807, 1.8278409242630005, 353.1431427001953, 2.4671964946389195, 2.0248396396636963
2, 98.42176055908203, -31.18363796881267, 2.9720894268580844, 84.14599609375, 10.007174009084702, 1.5265017747879028, 190.95679473876953, 2.8127320450544353, 0.4656190872192383
3, 60.4054320199149, -3.1179486427988317, 3.5850778988429477, 78.68191528320312, 10.458780918121338, 1.4769847393035889, 149.5424461364746, -2.1648031520843505, 1.4295837879180908
4, 41.95181383405413, 15.552517651149202, 5.708317492689405, 74.89990234375, 10.929327883720397, 1.9450149536132812, 145.04103088378906, -13.676625123023987, 6.532009720802307
5, 33.907543999808176, 14.585663022037064, 8.377389635358538, 76.1290512084961, 10.875451836585999, 2.0492866039276123, 143.38159942626953, -14.02993034362793, 10.633890509605408
6, 27.880159378051758, 14.692580438341414, 9.018677370888847, 73.56407928466797, 10.456481466293335, 2.0812010765075684, 151.42151641845703, -13.85285849571228, 13.610184788703918
7, 20.87388665335519, 15.136703623362951, 9.28030604975564, 72.99453735351562, 10.154788236618042, 1.8476390838623047, 159.73967742919922, -13.513468036651611, 13.997336149215698
8, 16.924645560128347, 12.921679853030613, 9.633630684443883, 81.11729431152344, 9.180302410125732, 1.8045357465744019, 175.87574005126953, -13.607540965080261, 13.203597843647003
9, 13.911298479352679, 15.378322406240873, 9.649251937866211, 85.7330551147461, 10.038723287582398, 1.672879695892334, 186.75270462036133, -13.859766716957093, 12.614462792873383
10, 13.80023193359375, 12.660321927624091, 9.780393021447319, 106.55462646484375, 9.64111014842987, 1.6759790182113647, 212.91997146606445, -0.42328891754150444, 12.189134061336517
11, 11.395416804722377, 12.434589025569812, 9.618806907108851, 116.01680755615234, 10.287043302059173, 1.7454321384429932, 232.63920974731445, 4.1812985897064205, 11.018730759620667
12, 10.871513094220843, 16.573363889285496, 9.974920443126134, 110.02283477783203, 10.215772848129273, 1.9596726894378662, 266.229190826416, 20.078185987472533, 9.78938114643097
13, 11.29304804120745, 16.081878528339523, 9.55874524797712, 130.33494567871094, 9.221656975746155, 1.9651685953140259, 306.18617248535156, 4.253217141628265, 9.664393305778503
14, 11.092639650617327, 1.2115945652553015, 9.907624517168317, 122.86571502685547, 10.538515424728393, 1.6629164218902588, 292.6255912780762, 3.4977483654022214, 9.308488011360168
15, 12.445501327514648, 12.753864462716239, 9.904915877750941, 161.87933349609375, 9.905148324966431, 1.726891279220581, 360.52257537841797, 4.232619280964136, 9.131195783615112
16, 8.230609348842076, 14.277592528717859, 9.936126708984375, 132.1150360107422, 10.164234571456909, 1.5942060947418213, 322.1721534729004, 4.028050704747438, 8.705941915512085
17, 9.255456107003349, -1.4270728011003566, 9.90499244417463, 152.67039489746094, 9.810553812980652, 1.4817227125167847, 299.7948226928711, 4.217506551742554, 7.15514612197876
18, 13.790962219238281, -1.6041680081827299, 9.927039010184151, 223.0427703857422, 10.701345863342285, 1.6353594064712524, 366.93482208251953, 3.974792022705078, 7.816363573074341
19, 8.594291414533343, -18.090136343836782, 9.602602788380214, 224.26499938964844, 11.027425932884217, 1.610093116760254, 382.2825736999512, -91.2428077697754, 8.418405532836914
20, 7.119466236659458, -16.651879579424858, 9.858044692448207, 205.4311065673828, 10.073167142868042, 1.7322453260421753, 410.49023056030273, -48.85176407143474, 6.652868986129761
