2644, 2949.2340984344482 
2644, 3024.169056892395 
2644, 3025.6825246810913 
2644, 3140.813294172287 
2644, 3158.6553962230682 
2644, 3153.693469762802 
2644, 3144.4995658397675 
2644, 3223.383715867996 
2644, 3165.1144213676453 
2644, 3446.985281944275 
2644, 2979.6539351940155 
2644, 3062.7009053230286 
2644, 3024.547707796097 
2644, 3034.3853721618652 
2644, 3056.6668226718903 
2644, 3201.6152420043945 
2644, 3080.131786584854 
2644, 3093.5411989688873 
2644, 3221.9241065979004 
2644, 3100.9993562698364 
2644, 3101.6406922340393 
2644, 3115.1895904541016 
2644, 3221.896739959717 
2644, 3220.99480009079 
2644, 3221.4393124580383 
2644, 3252.5179772377014 
2644, 3234.903801202774 
2644, 3280.4891204833984 
2644, 3277.5300641059875 
2644, 3365.6372225284576 
