5, 1, 5, 1.3789892196655273
5, 1, 5, 1.228208303451538
5, 1, 5, 1.262213945388794
5, 1, 5, 1.239927053451538
5, 1, 5, 1.2236204147338867
5, 1, 5, 1.2350265979766846
5, 1, 5, 1.238339900970459
5, 1, 5, 1.2295210361480713
5, 1, 5, 1.2631452083587646
5, 1, 5, 1.226419448852539
5, 1, 5, 1.2346343994140625
5, 1, 5, 1.255385160446167
5, 1, 5, 1.2720973491668701
5, 1, 5, 1.23757004737854
5, 1, 5, 1.2486572265625
5, 1, 5, 1.2426867485046387
5, 1, 5, 1.2505974769592285
5, 1, 5, 1.2565350532531738
5, 1, 5, 1.242955207824707
5, 1, 5, 1.2423937320709229
5, 1, 5, 1.2396774291992188
5, 1, 5, 1.2496247291564941
5, 1, 5, 1.2534091472625732
5, 1, 5, 1.2536983489990234
5, 1, 5, 1.2228405475616455
5, 1, 5, 1.2575416564941406
5, 1, 5, 1.253373146057129
5, 1, 5, 1.2197258472442627
5, 1, 5, 1.2146539688110352
5, 1, 5, 1.2432434558868408
