5, 1, 3, 1.9939918518066406
5, 1, 3, 1.9983692169189453
5, 1, 3, 1.9946036338806152
5, 1, 3, 2.0171396732330322
5, 1, 3, 2.009903907775879
5, 1, 3, 2.0512022972106934
5, 1, 3, 2.0384974479675293
5, 1, 3, 2.0149285793304443
5, 1, 3, 2.179743528366089
5, 1, 3, 2.3547091484069824
5, 1, 3, 2.0515248775482178
5, 1, 3, 2.086226463317871
5, 1, 3, 1.9883391857147217
5, 1, 3, 2.000473976135254
5, 1, 3, 2.016050338745117
5, 1, 3, 1.986851453781128
5, 1, 3, 2.120220184326172
5, 1, 3, 2.169198751449585
5, 1, 3, 2.0905134677886963
5, 1, 3, 2.1132302284240723
5, 1, 3, 2.284238338470459
5, 1, 3, 2.1718173027038574
5, 1, 3, 2.140507698059082
5, 1, 3, 2.177659511566162
5, 1, 3, 2.035137414932251
5, 1, 3, 2.0049941539764404
5, 1, 3, 1.9889631271362305
5, 1, 3, 2.0950257778167725
5, 1, 3, 2.0707671642303467
5, 1, 3, 2.2367327213287354
