10, 1, 7, 1.2266080379486084
10, 1, 7, 1.2269222736358643
10, 1, 7, 1.2328433990478516
10, 1, 7, 1.2311031818389893
10, 1, 7, 1.248884916305542
10, 1, 7, 1.2634994983673096
10, 1, 7, 1.2601432800292969
10, 1, 7, 1.2482657432556152
10, 1, 7, 1.212522268295288
10, 1, 7, 1.217639446258545
10, 1, 7, 1.2320423126220703
10, 1, 7, 1.2449750900268555
10, 1, 7, 1.2563974857330322
10, 1, 7, 1.2262310981750488
10, 1, 7, 1.2204763889312744
10, 1, 7, 1.2272977828979492
10, 1, 7, 1.2539799213409424
10, 1, 7, 1.2376725673675537
10, 1, 7, 1.2422747611999512
10, 1, 7, 1.2673630714416504
10, 1, 7, 1.265540361404419
10, 1, 7, 1.2048025131225586
10, 1, 7, 1.2135353088378906
10, 1, 7, 1.225590467453003
10, 1, 7, 1.2318551540374756
10, 1, 7, 1.244755506515503
10, 1, 7, 1.2438452243804932
10, 1, 7, 1.2563164234161377
10, 1, 7, 1.2790513038635254
10, 1, 7, 1.2962439060211182
