709, 707.2712540626526 
709, 717.7011811733246 
709, 728.1550009250641 
709, 723.7192540168762 
709, 736.1370873451233 
709, 739.9147617816925 
709, 755.8414244651794 
709, 732.482873916626 
709, 773.8100185394287 
709, 821.2063119411469 
709, 704.4990470409393 
709, 708.248651266098 
709, 703.3309395313263 
709, 708.0509779453278 
709, 726.7239587306976 
709, 732.5009443759918 
709, 737.1055459976196 
709, 750.3440792560577 
709, 764.7140283584595 
709, 711.4520561695099 
709, 712.4857075214386 
709, 735.8966522216797 
709, 761.4421103000641 
709, 752.8736605644226 
709, 764.4099023342133 
709, 769.2547152042389 
709, 787.5092961788177 
709, 753.8124494552612 
709, 819.7498314380646 
709, 841.267345905304 
