10, 1, 1, 2.239032506942749
10, 1, 1, 2.3596034049987793
10, 1, 1, 2.3489139080047607
10, 1, 1, 2.1968302726745605
10, 1, 1, 2.2003839015960693
10, 1, 1, 2.1444292068481445
10, 1, 1, 2.257920742034912
10, 1, 1, 2.2403647899627686
10, 1, 1, 2.3033454418182373
10, 1, 1, 2.2966675758361816
10, 1, 1, 2.22412371635437
10, 1, 1, 2.2445247173309326
10, 1, 1, 2.2217607498168945
10, 1, 1, 2.6944220066070557
10, 1, 1, 2.205251693725586
10, 1, 1, 2.1275224685668945
10, 1, 1, 2.157287359237671
10, 1, 1, 2.1793551445007324
10, 1, 1, 2.1971497535705566
10, 1, 1, 2.217050552368164
10, 1, 1, 2.2725014686584473
10, 1, 1, 2.116753339767456
10, 1, 1, 2.1715145111083984
10, 1, 1, 2.2707393169403076
10, 1, 1, 2.311223030090332
10, 1, 1, 2.4204537868499756
10, 1, 1, 2.1889920234680176
10, 1, 1, 2.186180830001831
10, 1, 1, 2.1863226890563965
10, 1, 1, 2.792356491088867
