1999, 2067.9769814014435 
1999, 2144.7185645103455 
1999, 2164.818273305893 
1999, 2178.3596217632294 
1999, 2201.2259368896484 
1999, 2211.51842713356 
1999, 2225.30526804924 
1999, 2247.5085456371307 
1999, 2291.395317554474 
1999, 2383.6135144233704 
1999, 2212.4062666893005 
1999, 2242.2748715877533 
1999, 2188.1788926124573 
1999, 2220.723165512085 
1999, 2326.8799912929535 
1999, 2333.642737388611 
1999, 2359.4039916992188 
1999, 2491.353155851364 
1999, 2415.9023864269257 
1999, 2384.2449672222137 
1999, 2531.520204782486 
1999, 2400.0427856445312 
1999, 2509.9164164066315 
1999, 2456.435210466385 
1999, 2529.9429755210876 
1999, 2539.5603642463684 
1999, 2557.583374261856 
1999, 2529.289293050766 
1999, 2573.290048599243 
1999, 2648.1691660881042 
