15, 1, 5, 1.2917227745056152
15, 1, 5, 1.2475204467773438
15, 1, 5, 1.247119665145874
15, 1, 5, 1.247598648071289
15, 1, 5, 1.2219157218933105
15, 1, 5, 1.2328474521636963
15, 1, 5, 1.2499487400054932
15, 1, 5, 1.2506656646728516
15, 1, 5, 1.2398006916046143
15, 1, 5, 1.2556226253509521
15, 1, 5, 1.25496244430542
15, 1, 5, 1.2565274238586426
15, 1, 5, 1.248746633529663
15, 1, 5, 1.2599244117736816
15, 1, 5, 1.2492055892944336
15, 1, 5, 1.2344756126403809
15, 1, 5, 1.2491369247436523
15, 1, 5, 1.2395942211151123
15, 1, 5, 1.2214691638946533
15, 1, 5, 1.2586898803710938
15, 1, 5, 1.2499265670776367
15, 1, 5, 1.2557544708251953
15, 1, 5, 1.231058120727539
15, 1, 5, 1.2297377586364746
15, 1, 5, 1.2470262050628662
15, 1, 5, 1.2408158779144287
15, 1, 5, 1.2598755359649658
15, 1, 5, 1.2840576171875
15, 1, 5, 1.2970554828643799
15, 1, 5, 1.2264628410339355
