25, 1, 5, 1.4379611015319824
25, 1, 5, 1.2649250030517578
25, 1, 5, 1.2584426403045654
25, 1, 5, 1.263113260269165
25, 1, 5, 1.2603726387023926
25, 1, 5, 1.2657051086425781
25, 1, 5, 1.2596492767333984
25, 1, 5, 1.2673115730285645
25, 1, 5, 1.251868486404419
25, 1, 5, 1.27219820022583
25, 1, 5, 1.2620415687561035
25, 1, 5, 1.2680821418762207
25, 1, 5, 1.2410848140716553
25, 1, 5, 1.249643087387085
25, 1, 5, 1.2385730743408203
25, 1, 5, 1.2475554943084717
25, 1, 5, 1.2601003646850586
25, 1, 5, 1.2373881340026855
25, 1, 5, 1.2734479904174805
25, 1, 5, 1.243189811706543
25, 1, 5, 1.2609035968780518
25, 1, 5, 1.2621443271636963
25, 1, 5, 1.2693054676055908
25, 1, 5, 1.2609374523162842
25, 1, 5, 1.236853837966919
25, 1, 5, 1.2449607849121094
25, 1, 5, 1.2418832778930664
25, 1, 5, 1.2594099044799805
25, 1, 5, 1.2787816524505615
25, 1, 5, 1.291929006576538
