10, 1, 3, 2.2253000736236572
10, 1, 3, 2.2639107704162598
10, 1, 3, 2.264634847640991
10, 1, 3, 2.1389567852020264
10, 1, 3, 2.138524055480957
10, 1, 3, 2.1102230548858643
10, 1, 3, 2.1250557899475098
10, 1, 3, 2.1490681171417236
10, 1, 3, 2.205793619155884
10, 1, 3, 2.295961618423462
10, 1, 3, 2.1747519969940186
10, 1, 3, 2.1602444648742676
10, 1, 3, 2.23751163482666
10, 1, 3, 2.216892719268799
10, 1, 3, 2.207435369491577
10, 1, 3, 2.2275843620300293
10, 1, 3, 2.201150894165039
10, 1, 3, 2.1448071002960205
10, 1, 3, 2.1987226009368896
10, 1, 3, 2.177746057510376
10, 1, 3, 2.341055393218994
10, 1, 3, 2.311488389968872
10, 1, 3, 2.2745018005371094
10, 1, 3, 2.1510813236236572
10, 1, 3, 2.139807939529419
10, 1, 3, 2.2536890506744385
10, 1, 3, 2.1871914863586426
10, 1, 3, 3.1558594703674316
10, 1, 3, 2.2664551734924316
10, 1, 3, 2.3726561069488525
