25, 1, 1, 1.9966609477996826
25, 1, 1, 2.9709978103637695
25, 1, 1, 1.885524034500122
25, 1, 1, 1.884131908416748
25, 1, 1, 2.6319580078125
25, 1, 1, 2.001514196395874
25, 1, 1, 1.9459283351898193
25, 1, 1, 1.9485077857971191
25, 1, 1, 2.310438394546509
25, 1, 1, 2.0701355934143066
25, 1, 1, 1.8776769638061523
25, 1, 1, 2.0649642944335938
25, 1, 1, 1.9961166381835938
25, 1, 1, 1.8922834396362305
25, 1, 1, 1.850135326385498
25, 1, 1, 1.870126724243164
25, 1, 1, 1.8677427768707275
25, 1, 1, 1.8722953796386719
25, 1, 1, 1.8641479015350342
25, 1, 1, 1.86435866355896
25, 1, 1, 1.8779475688934326
25, 1, 1, 1.882110595703125
25, 1, 1, 1.8727350234985352
25, 1, 1, 1.8562772274017334
25, 1, 1, 1.8823494911193848
25, 1, 1, 1.87907075881958
25, 1, 1, 1.8779892921447754
25, 1, 1, 1.8992412090301514
25, 1, 1, 1.8569679260253906
25, 1, 1, 1.8720598220825195
