epoch, train loss, train strict eval, train soft eval, validate loss, validate strict eval, validate soft eval, test loss, test strict eval, test soft eval
-1, 0.0, 12.514285714285714, 2.1345955984933034, 0.0, 9.86, 1.7492623329162598, 0.0, 8.299999999999999, -0.8494032025337219
0, 7.439886910574777, -6.6485714285714295, -1.6189574684415544, 7.474767684936523, -13.6, -2.0745136737823486, 8.507600784301758, -7.1899999999999995, -2.6390753984451294
1, 6.7604280199323386, -6.637142857142856, -1.6588493244988578, 5.572965621948242, -5.9, -2.0195837020874023, 6.653280258178711, -1.5900000000000003, -1.6519668698310852
2, 4.7299297877720425, -4.054285714285714, -0.37065428495407104, 3.4141082763671875, 3.78, -0.68408203125, 4.838480472564697, -2.03, -1.7058078050613403
3, 2.784816196986607, 1.4514285714285715, 1.109425118991307, 1.8961219787597656, -9.28, -1.3070875406265259, 3.9013547897338867, -2.96, -2.7331859171390533
4, 2.0415186200823103, 2.4714285714285715, 0.4560592770576477, 1.6571121215820312, 1.96, 0.5191413760185242, 3.7924580574035645, -0.20999999999999996, -2.1803844273090363
5, 1.7626872743879045, 8.87142857142857, 1.308476413999285, 1.470001220703125, 7.36, 1.700127124786377, 3.326982021331787, 0.040000000000000036, -1.6273474097251892
6, 1.3928357533046178, 8.645714285714286, 1.8589371868542262, 1.4219865798950195, 6.6, 0.8861446976661682, 2.9148006439208984, 3.0500000000000003, -1.6915940046310425
7, 1.1924198695591517, 8.497142857142858, 1.6535521915980749, 1.443399429321289, 6.72, 2.931753396987915, 2.751431941986084, 4.659999999999999, -0.36622166633605957
8, 1.0468105588640486, 10.028571428571428, 2.189010194369725, 1.4426259994506836, 9.32, 1.5493272542953491, 2.7811765670776367, 5.090000000000001, -0.29321837425231934
9, 0.9262244360787528, 9.888571428571428, 1.272331884929112, 1.4877243041992188, 8.7, 1.299856424331665, 2.7813329696655273, 3.38, -0.5517419576644897
10, 0.8333678926740374, 10.231428571428571, 1.7709096116679055, 1.5606765747070312, 7.64, 0.6920250058174133, 2.718935012817383, 3.4100000000000006, -1.403576135635376
11, 0.7573927470615932, 9.385714285714286, 0.8102971655981881, 1.6052093505859375, 8.22, 0.9481227397918701, 2.6868629455566406, 4.640000000000001, -0.7398481369018555
12, 0.6978958674839565, 10.534285714285714, 1.9267384665352958, 1.6484489440917969, 4.4, 1.2863563299179077, 2.6786370277404785, 4.0200000000000005, -1.133119523525238
13, 0.6546553203037807, 9.319999999999999, 1.6342119659696306, 1.7042999267578125, 6.48, 1.0516042709350586, 2.670637607574463, 4.800000000000001, -0.8052779138088226
14, 0.6160949979509626, 10.685714285714285, 1.6439208218029566, 1.753580093383789, 5.42, 0.563169538974762, 2.6695003509521484, 4.47, -0.5510350465774536
15, 0.5817200796944755, 10.345714285714283, 2.0212033646447316, 1.7827606201171875, 3.96, 0.49788153171539307, 2.6481881141662598, 4.7700000000000005, -1.135452002286911
16, 0.5497639519827706, 10.574285714285717, 1.109188003199441, 1.8124504089355469, 6.04, 0.5684490203857422, 2.629258155822754, 3.6099999999999994, -1.0861913561820984
17, 0.5193441935947963, 10.30857142857143, 1.4081685628209795, 1.8349533081054688, 5.52, 0.3936452269554138, 2.6405892372131348, 5.05, -0.13462042808532715
18, 0.4910189764840262, 10.45142857142857, 1.6914604306221008, 1.8721837997436523, 6.44, 0.6542835831642151, 2.6595516204833984, 3.9699999999999998, -0.8602422475814819
19, 0.46071992601667133, 9.700000000000001, 1.3505524822643824, 1.9241418838500977, 3.82, 0.3425695300102234, 2.681753158569336, 4.9399999999999995, -0.778178483247757
20, 0.43043545314243864, 10.899999999999997, 2.599910080432892, 1.9892301559448242, 4.44, 0.9067561626434326, 2.716895580291748, 4.470000000000001, 0.0010598301887512207
21, 0.40234388623918804, 10.12857142857143, 1.476730806486947, 2.0481529235839844, 5.26, 1.9412883520126343, 2.7476749420166016, 4.12, -0.7947776317596436
22, 0.3758933203560965, 11.01142857142857, 2.0219029443604604, 2.0786256790161133, 2.9, 1.842552661895752, 2.7800722122192383, 5.37, -0.3058456778526306
23, 0.35127735137939453, 10.462857142857143, 1.8991244265011378, 2.0975866317749023, 3.88, 0.2999122738838196, 2.820492744445801, 4.0200000000000005, -0.7746450901031494
24, 0.3257834570748465, 11.557142857142855, 2.10445659501212, 2.121623992919922, 3.92, 1.3612806797027588, 2.894746780395508, 4.72, -0.661988228559494
25, 0.30576746804373606, 10.680000000000001, 2.902504103524344, 2.149186134338379, 2.82, 1.037611722946167, 2.9734649658203125, 4.29, -0.6284713745117188
26, 0.2832608904157366, 10.90857142857143, 2.4030905110495433, 2.1669158935546875, 3.28, 1.5208992958068848, 3.00663423538208, 3.6599999999999997, -1.7214837074279785
27, 0.27032388959612164, 11.151428571428571, 2.1889048729624068, 2.1980457305908203, 1.68, 0.8677513599395752, 3.0506057739257812, 4.92, -0.6760079264640808
28, 0.2575798034667969, 10.962857142857143, 2.050219638007028, 2.223238945007324, 3.3, 0.4678245782852173, 3.0899062156677246, 4.38, -0.6999576389789581
29, 0.24259022303989955, 11.402857142857144, 2.3926350389208113, 2.2354984283447266, 1.56, 0.6570307016372681, 3.154468536376953, 4.300000000000001, -0.601127564907074
