epoch, train loss, train strict eval, train soft eval, validate loss, validate strict eval, validate soft eval, test loss, test strict eval, test soft eval
-1, 0.0, 10.4, 2.626282947404044, 0.0, 11.78, 1.5720431804656982, 0.0, 9.42, -0.3472520112991333
0, 8.092679296221052, -8.868571428571428, -1.826970351593835, 11.511205673217773, -8.22, -1.3783634901046753, 9.169090270996094, -16.83, -2.1446209847927094
1, 7.460543632507324, -4.308571428571429, -1.4551676171166557, 9.722299575805664, -9.96, -1.1312978267669678, 7.356978416442871, -8.9, -2.133151590824127
2, 5.569490705217634, -6.171428571428571, -1.6454655613218034, 7.169914245605469, 2.72, -0.15902650356292725, 5.332659721374512, -4.87, -2.235375791788101
3, 3.6303912571498325, -2.94, -0.3672319310052054, 4.551931381225586, -1.62, -1.5532915592193604, 4.073135852813721, -3.05, -0.5907904505729675
4, 2.68979127066476, 0.8285714285714285, 0.16497512374605453, 3.450113296508789, -3.52, 0.21216458082199097, 3.8796753883361816, -1.8200000000000003, -0.6999800205230713
5, 2.3499107360839844, 5.960000000000001, 1.1600717306137085, 3.147441864013672, 2.4, -2.285855770111084, 3.6327362060546875, -0.8499999999999999, -0.5929102301597595
6, 1.93014771597726, 4.279999999999999, 0.38353242192949566, 3.2504663467407227, 1.4, 0.5440526008605957, 3.402071952819824, -5.67, -0.3358458876609802
7, 1.6193930762154716, 7.214285714285714, 1.3281318460192, 3.2867164611816406, 3.04, 1.2628343105316162, 3.2946877479553223, 2.84, 0.5877153277397156
8, 1.3919330324445451, 5.708571428571429, 1.0947565521512712, 3.046422004699707, 4.92, 0.07168936729431152, 3.252225399017334, -2.79, -0.97048220038414
9, 1.202261107308524, 7.0114285714285725, 1.2169909136635917, 2.797513961791992, 7.32, 0.13398075103759766, 3.246762752532959, 2.92, 0.2977358400821686
10, 1.041140420096261, 8.734285714285715, 0.9977697304316929, 2.7545337677001953, 9.24, 0.8267475366592407, 3.195371627807617, 1.08, -0.21574527025222778
11, 0.9179510389055524, 9.108571428571429, 1.5922477671078272, 2.783079147338867, 11.16, 2.445507526397705, 3.1391429901123047, 4.16, 0.3982357084751129
12, 0.8316948754446847, 9.417142857142858, 1.8628302812576294, 2.729795455932617, 13.14, 1.5842636823654175, 3.1389503479003906, 0.71, -0.05743655562400818
13, 0.7653713226318359, 9.299999999999999, 1.7179702435220991, 2.6814136505126953, 9.98, 1.9307217597961426, 3.1334595680236816, 2.32, -0.1642935872077942
