epoch, train loss, train strict eval, train soft eval, validate loss, validate strict eval, validate soft eval, test loss, test strict eval, test soft eval
-1, 0.0, 10.857142857142858, 5.0696602037974765, 0.0, 9.52, 3.9355335235595703, 0.0, 8.31, 5.4143242835998535
0, 3.653223923274449, -6.822857142857144, 1.9816886527197701, 6.094173431396484, -3.66, -0.26855915784835815, 1.9130637645721436, -5.73, 2.834241271018982
1, 3.376500742776053, -7.268571428571428, 2.0244695459093367, 4.489825248718262, 2.4, -1.1981045007705688, 1.4112985134124756, 5.75, 2.9712143540382385
2, 2.7386441230773926, -1.8228571428571423, 1.9341776200703211, 3.378774642944336, 3.66, -0.950940728187561, 1.096276044845581, 4.95, 2.3938990235328674
3, 2.3447004726954868, -2.085714285714286, 1.812081047466823, 2.5886192321777344, -4.4, -0.22402840852737427, 0.9583489894866943, -0.45999999999999996, 2.959624230861664
4, 2.003913402557373, 3.6200000000000006, 2.575332616056715, 1.815384864807129, 1.56, -0.47703516483306885, 0.8485596179962158, 4.59, 4.106501340866089
5, 1.8431857654026575, 0.8114285714285712, 2.79119678906032, 1.5476198196411133, -2.72, 0.4564369320869446, 0.7958710193634033, 2.8100000000000005, 4.0968180894851685
6, 1.7018162863595145, 3.3342857142857136, 3.120451501437596, 1.538649559020996, 5.18, 1.3289185762405396, 0.8245537281036377, 9.29, 4.79416561126709
7, 1.5011773790631975, 3.2028571428571424, 3.1255562560898915, 1.6088018417358398, -1.98, 1.0311164855957031, 0.8943226337432861, 1.5899999999999999, 4.732079267501831
8, 1.3288919585091727, 6.22, 3.550863657678877, 1.7069025039672852, 2.18, 0.2836669087409973, 0.9808628559112549, 4.3100000000000005, 3.9950592517852783
9, 1.1989403452192033, 5.082857142857143, 3.5129604382174358, 1.875260353088379, 3.08, 0.9228519201278687, 1.0637075901031494, 8.120000000000001, 4.079214334487915
10, 1.0869464874267578, 6.574285714285715, 3.531023459775107, 2.2612876892089844, 4.2, 1.2405104637145996, 1.1176912784576416, 8.85, 3.5115487575531006
11, 0.9791770662580218, 4.557142857142858, 3.485741240637643, 2.781491279602051, 5.08, 1.2435657978057861, 1.1460797786712646, 5.17, 3.981780767440796
12, 0.8702716827392578, 8.18857142857143, 3.40935856955392, 3.266425132751465, 0.88, 1.1703037023544312, 1.1752746105194092, 6.260000000000001, 4.363027572631836
13, 0.7752465520586286, 6.365714285714286, 4.095496850354331, 3.558182716369629, 4.4, -0.25463157892227173, 1.216916799545288, 5.45, 4.579827547073364
14, 0.6882948875427246, 5.3428571428571425, 4.234771660396031, 3.542947769165039, 3.7, 2.0422468185424805, 1.2784245014190674, 8.27, 3.867837429046631
15, 0.6033755029950824, 7.748571428571428, 4.209527015686035, 3.316819190979004, 5.98, 2.420846939086914, 1.357332468032837, 10.48, 3.8880815505981445
16, 0.5264711380004883, 6.660000000000001, 4.509936026164463, 3.0101375579833984, 4.06, 2.79948091506958, 1.424675703048706, 6.68, 5.141950607299805
17, 0.4613661766052246, 7.802857142857143, 4.164255312510899, 2.746807098388672, 2.34, 2.902703285217285, 1.464198350906372, 9.51, 4.516033411026001
18, 0.4081582341875349, 7.46, 3.8616161261286055, 2.584024429321289, 2.12, 2.364816188812256, 1.5333240032196045, 9.879999999999999, 5.066180467605591
19, 0.36740078244890484, 7.868571428571428, 4.241538260664258, 2.5214900970458984, 3.2, 1.984510898590088, 1.5800492763519287, 7.6899999999999995, 4.441614627838135
20, 0.33344452721732004, 7.468571428571428, 4.513246536254883, 2.506307601928711, 5.78, 2.8990018367767334, 1.5906193256378174, 10.58, 4.935734152793884
21, 0.3023054940359933, 8.568571428571428, 4.477861847196307, 2.5001726150512695, 5.44, 3.715698719024658, 1.6004035472869873, 9.95, 5.142392158508301
22, 0.27351311274937223, 9.128571428571428, 4.333933898380825, 2.547518730163574, 4.62, 1.8579025268554688, 1.5884950160980225, 8.41, 5.1761085987091064
23, 0.2501735006059919, 8.891428571428571, 4.312048154217856, 2.623135566711426, 2.82, 3.8644180297851562, 1.5943310260772705, 9.12, 5.33628249168396
24, 0.22912706647600448, 7.974285714285714, 5.074748243604388, 2.746901512145996, 4.16, 3.2515454292297363, 1.6393821239471436, 10.89, 5.921098947525024
