epoch, train loss, train strict eval, train soft eval, validate loss, validate strict eval, validate soft eval, test loss, test strict eval, test soft eval
-1, 0.0, 10.768571428571425, 1.7921864986419678, 0.0, 11.4, 2.178466796875, 0.0, 9.39, -2.4348829984664917
0, 8.734709330967494, -6.468571428571429, -1.267884978226253, 8.10196304321289, 10.54, -0.7023382782936096, 7.8734025955200195, -11.23, -0.950241893529892
1, 8.551452772957939, -7.508571428571429, -0.8799795167786735, 7.68671989440918, -7.42, -0.7194656133651733, 7.524603843688965, -5.02, -1.0637122988700867
2, 8.46067578451974, -3.845714285714286, -0.696773750441415, 7.485847473144531, -2.82, 0.3607795834541321, 7.265506744384766, -6.09, -1.259873628616333
3, 8.166355814252581, -2.7399999999999998, -1.4577335630144392, 7.2639312744140625, -2.18, -0.5424010753631592, 6.972556114196777, -3.84, -1.255368947982788
4, 7.976673262459891, -2.5714285714285716, -0.41483374152864727, 7.014455795288086, 1.06, -0.15102839469909668, 6.682733535766602, -7.0600000000000005, -0.5621857047080994
5, 7.846674919128418, -4.2057142857142855, -0.1301842417035784, 6.955244064331055, -1.12, -0.374722421169281, 6.537415027618408, -0.41000000000000003, -0.24239739775657654
6, 7.786041804722378, -1.6114285714285717, -0.8076427493776593, 7.094459533691406, -11.2, -1.3834521770477295, 6.577754020690918, -4.85, -1.0307863354682922
7, 8.077407019478935, -5.3342857142857145, -0.7883810741560799, 7.520467758178711, -7.34, -1.9744327068328857, 7.058393478393555, -0.01999999999999999, 0.3491780161857605
8, 8.423809460231237, -1.24, -0.7847854495048523, 7.828891754150391, 2.14, -0.4466782510280609, 7.419849395751953, -5.05, -0.9189673066139221
9, 8.620612689426967, -4.74, -0.359053943838392, 8.093341827392578, 0.6, -0.7624162435531616, 7.718602180480957, -10.58, -2.7103973627090454
10, 8.733192716326032, -3.4200000000000004, -0.357627523796899, 7.921257019042969, -4.18, -1.4420197010040283, 7.5908403396606445, -5.35, -1.4993766248226166
11, 8.518790653773717, -8.825714285714286, -0.5837057999202183, 7.638893127441406, -2.24, -1.1631193161010742, 7.3158159255981445, -2.63, 0.3525054454803467
12, 8.19198567526681, -7.1914285714285695, -0.6296662262507847, 7.122865676879883, -9.54, -1.0570452213287354, 6.690760612487793, -0.91, -0.5727968215942383
13, 7.787548882620675, -4.531428571428572, 0.1838642614228385, 6.869573593139648, -3.78, -1.190217137336731, 6.43358850479126, -5.71, 0.1766149401664734
14, 7.695059776306152, -3.4457142857142857, 0.045959302357264926, 6.788536071777344, -4.78, 0.36679625511169434, 6.446156024932861, -0.7200000000000001, 0.40049782395362854
15, 7.750374112810407, -2.531428571428571, -0.24393659830093384, 6.820075988769531, -5.82, -1.388043761253357, 6.643491268157959, 0.32000000000000006, -0.8117827922105789
16, 7.91024112701416, -2.991428571428572, 0.06796307223183769, 6.991600036621094, 0.3, -2.3181934356689453, 6.946890354156494, 1.49, -1.3379815816879272
17, 8.14302226475307, -6.488571428571428, -0.3843673552785601, 7.22247314453125, -3.02, -1.0064904689788818, 7.261662483215332, -2.01, -0.5932798385620117
