epoch, train loss, train strict eval, train soft eval, validate loss, validate strict eval, validate soft eval, test loss, test strict eval, test soft eval
-1, 0.0, 9.540000000000001, 0.7841469049453735, 0.0, 12.2, -1.9360771179199219, 0.0, 11.23, 0.6137818992137909
0, 7.92511899130685, -4.071428571428571, -1.4026760416371482, 5.504656791687012, -2.74, -1.4865429401397705, 8.438154697418213, -4.24, -2.1573450565338135
1, 8.228687695094518, -7.448571428571428, -1.7838728938783919, 6.016746520996094, 3.84, -0.7989562153816223, 8.918257236480713, -6.300000000000001, -2.184410274028778
2, 8.617895535060338, -7.348571428571428, -1.8188334533146449, 6.121382713317871, -7.68, -1.3280303478240967, 9.008691310882568, -2.17, -2.5950374603271484
3, 8.664930752345494, -12.114285714285714, -2.3260869724409923, 6.117281913757324, -10.3, -0.3798680305480957, 9.027431964874268, -9.75, -2.842713236808777
4, 8.62773881639753, -9.805714285714286, -1.8322154028075082, 5.959682464599609, 2.36, -0.6399825811386108, 8.875779628753662, -8.56, -2.8215491771698
5, 8.470153399876185, -9.717142857142857, -2.0054085424968173, 5.831639289855957, -2.42, -0.6278495788574219, 8.758520603179932, -4.5, -2.3997236490249634
6, 8.353235380990165, -7.22, -1.5758955052920751, 5.774316787719727, 0.94, -0.03013402223587036, 8.75134801864624, -4.17, -2.7341097593307495
7, 8.29035200391497, -8.751428571428571, -2.0613051312310353, 5.643616676330566, -6.04, -0.9577139019966125, 8.638378620147705, -2.7, -2.714160680770874
8, 8.190022196088519, -6.917142857142857, -2.3233646665300642, 5.550583839416504, 0.66, 0.0025634169578552246, 8.488392353057861, -8.2, -1.9865397214889526
9, 7.998144830976214, -8.768571428571429, -1.664017677307129, 5.354002952575684, -5.72, -0.5998373031616211, 8.259649753570557, -9.030000000000001, -2.2813079357147217
10, 7.883073261805943, -5.337142857142857, -1.3276779396193368, 5.3075761795043945, -4.72, -0.2570961117744446, 8.17931604385376, -5.25, -1.9862457513809204
11, 7.792130878993443, -5.1428571428571415, -1.2552307460989272, 5.162844657897949, -6.82, -1.4827384948730469, 7.926529407501221, -4.869999999999999, -1.1187057346105576
12, 7.4813370023454935, -6.188571428571428, -2.155367944921766, 4.847428321838379, -4.76, -0.7636849880218506, 7.452023029327393, -4.25, -1.8594096899032593
13, 6.987461498805454, -5.548571428571429, -1.291864275932312, 4.457613945007324, 2.5, -0.635589063167572, 6.861208915710449, -2.6399999999999997, -2.0006335973739624
14, 6.602910314287458, -5.4399999999999995, -1.0263342772211348, 4.258669853210449, 1.74, -0.02353048324584961, 6.62830924987793, -6.45, -2.108605921268463
15, 6.686805180140904, -5.174285714285714, -0.8228876803602491, 4.408341407775879, -10.42, 0.3815116882324219, 6.982884883880615, -0.06, -1.1792253255844116
16, 7.0586748123168945, -9.139999999999999, -0.7231683816228595, 4.73912239074707, -1.66, -0.5705360174179077, 7.455075740814209, -5.720000000000001, -2.013493776321411
